clean_text,label
"YOU TAKE YOUR MASK OFF TO EAT, RIGHTBUT how can EATING even 6ft apart, without a mask, spread COVID in a restaurant? COVID is transmitted via droplets when people are having a simple conversation with friends &amp; family can cause droplets to land on &amp; contaminate your mask.😳  ",
C'mon CA wear a damn mask this is not a stat to be proud of 😖😖😖😖 ,
What’s your story? What’s your reason?  DO YOUR PART...Wear a mask!#community #responsibility #respect #letsdothis #dowhatsright #everyday #everywhere #doyourpart #inthistogether #fairfieldct@FairfieldU @sacredheartuniv @FairfieldSuper @FSelectwoman @FDFairfield @FairfieldHD ,
I agree with you Cecil. Masks and social distancing seem like common sense to me. Covid 19 is not a hoax! ,
"Let’s assume mask work 🤔. In Feb of 2020 Dr Fauci said mask weren’t necessary to protect against Covid to make sure the first responders had enough PPE. Nobody wore them, right... It logically means Dr. Fauci is responsible for Covid spreading, blooming, catching in the USA 🤷‍♂️",
I'm gonna keep wearing a mask even after the pandemic because no one has seen me mouth breathing for a year and it has been PEACEFUL,
"Houston, please wear your masks and consider staying at home unless absolutely necessary 🙏🏽 😷 #COVID19 ",
"Corral yer respiratory droplets, partner. Wear a mask.",
"And don’t not touch anything when we get to 2021, and please wear a mask. 😷 #GoodBye2020 #NYE2020 #Jumanji2020 ",
"@Turnip2028 @realDonaldTrump He's merely sad entertainment for us, agitator for.the rest. Wear your mask, wash your hands..",
"⬆️ continued ⬇️Their travels are part of delivering 60,000+ masks that we are providing to Public Safety Agencies across Arizona as part of our Safety Enhancement Stipend Program’s response to COVID-19! ",
@r_mank44 The USA: *amidst a fraudulent election*Biden: okay everybody just wear a mask today! 🙄😂,
This is beyond scary. Everyone in AZ should be wearing a mask. #MasksSaveLives ,
"On not wearing masks in public during a pandemic against all scientific advice, it sure doesAnd — not sure what this says about me — I wasn’t embarrassedI didn’t care about the plate lmfaooAubrey was the only person laughingI think he made his teammates uncomfortable 🤷‍♂️ ",
"You have a right to die ...you do not have a right to cause those around you to die ...the lack of common sense about public health in the Republican Party is astounding , profoundly dangerous and frankly cold blooded murder ...#COVID__19 #WearAMask #RepublicansAreTheProblem ",
If you refuse to wear a face mask whenever you’re in public go to hell.,
"@vandeer45 @TonyBussan the MAJORITY of people need to wear masks to see benefits of it. The last 2 athletic events in WC had teams with very few masked fans(even though they were required); volleyball regional &amp; football playoff. When I go into KwikStar, I am the minority wearing a mask.",
"My thing is yes please social distance, but I’ve seen too many people who are like “drive ins are stupid stay home” and then when their friend is at one of these drive ins “yasss you’re wearing a mask” like there’s no consistency..either you’re for it or not. ",
Oakland County Health Department imposes its own mask mandate after state-level court ruling  via @crainsdetroit,
@AndrewHGiuliani Wear a mask. Especially after the 2 month protocol for the vaccine. ,
"Nature abounds in the @VisitFLX area, including Taughannock Falls, a 215-foot plunge waterfall that is the highest single-drop waterfall east of the Rocky Mountains. The hiking trail was plenty wide for distancing and masks were mandatory. 😷 😀👍#travel #SocialDistancing ",
"Alumni stand with @CofC students, faculty, and staff in keeping our campus and communities—wherever we live—safe! #WearAMask #SocialDistance ",
"We’re gonna be out on the patio this evening - from 6 to 8 or so. Do the social distance thing and WEAR A MASK! We will! #livemusic #Flagstaff annex_cocktail_lounge tourist_home #wearamask @ Flagstaff, Arizona ",
"Life is wild. This morning, my story on battling #COVID19 at 39 weeks pregnant is featured in @nytimes. Link to read: Mask up. Stay safe. Protect others. ",
"Have a productive day, be safe wear your mask everybody. ",
"i know everyone is wanting to celebrate in the streets today, but....PLEASE WEAR A MASK AND SOCIAL DISTANCE!oklahoma just recorded 4700+ new coronavirus cases in a single day. this is terrible. 2020 is not over yet. celebrate responsibly. do your part.",
@StevenTDennis I live in AZ. Nobody is wearing masks and they’re all complaining about masks. Restaurants and bars have been open and crowded. Nobody was social distancing because the governor still promoted people getting outside &amp; exercising...aka groups meeting up outside. It’s the Wild West,
"So the news has come that our SF Bay has issued Stay-at-Home orders thru January 4th.   ICU's are filling up.  Wear a mask, flatten the curve so we can snuff this Covid-19 out.  #stayhome ",
"Come by to see the new P A R K S P A C E installation! Mask use and social distancing rules still apply. The vibrant, eco-friendly wayfinding squares make it easier to enjoy essential time outside safely. Image Courtesy of @GenslerTexas ",
WARNING - This is hard to watch. Especially those of us who have not been touched by covid. Please wear a mask. ,
"Wear you f😷cking mask, Please:""The single-day case total is #Michigan’s highest since the start of the pandemic. Previously, Saturday (No. 7) was the highest at 6,225 new cases.""Tuesday’s update represents 6,473 new cases and 84 additional deaths.""",
"Wear a costume 🎃, wear a mask 😷 ",
Absolutely agreed @ZDoggMD &amp; #DrVinayPrasad 🙏🏽🥺🙌🏽 not allowing people to say goodbye to their dying family members in hospital is cruel &amp; inhumane 😖  #COVID19 #IWearAMaskBecause #Iwillgetvaccinated,
When it's mandatory to wear a mask in public 🤣🤣🤣#howwedoit #mask #gasmask #wearyourmask #musthave #mandatorymask #shopgetyours #GetYoursStores #GetYoursBarreVT #barrevt @ Get Yours Barre ,
"Fauci knows the N95 masks are only partially effective.I've had it explained to me like this:Throw golf balls at a chain link fence.  Many will go right thru since the golf balls are smaller than the chain linksSome will hit the chain links &amp; fall down, like the COVID19 ",
Gosh America will die from this virus   Americans need to continue social distancing and masks. ,
Lot's of people in the crowd not wearing masks or wearing them incorrectly. Not smart. COVID-19 just became the leading cause of death here in the U.S.😷#SpenceGarcia #PBConFOX,
"This is why the crapolavirus is out of control, thanks to the self entitled, always angry MAGAholes like these two!! #WearADamnMask ",
"Oh, yes! We had boxes of masks in our hurricane stash in our shelter!!!!! Amen! 🙏🏻👍🏻😷😷#instamasks #corona #coronavid19 #coronavairus #pandemic2020 #blessed #gratefulthankfulblessed #normaythedietdiva @ Indian Harbour… ",
"Why is it so hard to understand - mask, sanitizer, social distance - it is what is best for all of us. Come on people - get within it. ",
"Don’t give up and don’t let your guard down! Join Upsilon Eta Omega in the continued fight against COVID-19! Wear a mask SAFELY to protect our communities.WEAR A MASK, IT'S A SERIOUS MATTER! 💖💚#AKAsWearMasks#AKAsMaskUp#AKAUEO#AKAUpsilonEtaOmega#AKA1908#AKAsLEAD ",
"How about some of these Businesses ENFORCE no crowding out front after buying drinks &amp; if so,WEAR A MASK?!This is literally happening ALL OVER #NYC right now! I saw a bunch of people yesterday crowd 1 pub window &amp; NOT ONE had a mask on .. The workers looked PETRIFIED! ",
"We should not wear a mask if we are healthy!! Did you hear this Airlines, airports, stores, schools, in your car, running, hair salons, churches, at home, at work!! At the dentist!! How can you wear mask getting your teeth cleaned!! Stupid!! Covid 19 is over get over it!! ",
"@soxsjeff @realDonaldTrump What do you mean? It’s the law in Nevada to wear a mask and HE made the announcement that people do not have to wear a mask at his rally. I think you should look at that, because it’s not a false statement. Making that comment does make him liable. He is putting lives at risk.",
"Previous administration has left the state's to be overcome by the surge of covid19/ SARS-COV2 need the National Guard to set up gymnasium,auditoriums for patients this will be remembered as America's darkest hours. If masks and vaccines could be delivered at this essential time",
Now what will trump supporters say about wearing a mask? ,
do you think god is wearing a mask and social distancing right now,
"B-Day &amp; 1st day of the 20-21 school year! We’ve been away a long time w/endless obstacles along the way &amp; still ahead. Mask up, distance, wash your hands. Do your part so we stay open &amp; flatten the curve. Can’t wait to see you! A-day log in to Teams &amp; see ya tomorrow! #SelfScreen ",
"Just leaned that a former associate who went MAGA-crazy and full on COVID denial is now in the hospital, along with his wife. On ventilators.Wear a mask, people.",
"“Canada, the apartment above the meth lab,” says journalist, Brian Williams. #WearADamnMask #Science #COVID19 #ThisIsNotTheFlu ",
"@ErikNWeber_NF @huntersowards3 @KUSINews No he is trying to keep you alive! Appreciate the value of your life &amp; others by not exposing yourself &amp; others to Covid-19. Please wear a mask, glasses &amp; stay socially distant.",
Wear your damn mask! It an act of kindness. ,
