clean_text,label
JUST wear the damn American flag freedom mask like your buddy. ,
"Your “freedom” was never taken away in the first place. All that was asked is that you stay home a bit, wear a mask over your nose and mouth for the stake of peoples lives.",
Double masking is twice as dumb. #MasksDontWork #masks #MasksSaveLives #COVID19 #doublemasking ,
@StopMedTyranny I am 80.  I am blood type O. I am immune from Covid-19. I never wear a mask.  I live in SF. Sweden now has a ZERO Covid death rate.  ❤️WRITE-in Paul Kangas 4 President. 🌈Ralph Nader 4 VP.,
Human rights should not be up for debate. Make noise until everyone involved in the sex ring is arrested. Make noise until Breonna Taylor gets justice. Make noise until our leaders actually represent and work for the people. And wear a fucking mask while doing it. (4/4),
@damonimani @RussSherman5 Don’t buy the lie. No lockdowns here &amp; I don’t wear a mask in any store.,
"@nowthisnews Shove that mask where the sun don’t shine! Don’t you or your kind tell us what to do! WE ARE FREE PEOPLE! If we want to Wear a mask, we will if not WE WONT! 🇺🇸 SHOVE THAT MASK BS YOU KNOW WHERE! Go preach to your kids not US!",
"If you are asking or wondering why/how the federal government has the power to dictate masks, closings, and other disruptions to your  “freedom,” the answer can be found at “42 USC § 264(a) Regulations to control communicable diseases.”#COVID19 #pandemic",
Wear. A. Fucking. Mask. Stay home if you don’t have to go out. Get takeout. Bulk grocery shop. My husband is stuck in this mess for YOUR freedom while you go out shotgunning beers and making out with strangers at frats. Be fucking responsible and stop being selfish. ,
"I don't wear a mask, what's your point? ",
"@parlertakes I will not wear a mask, nor will I use punctuation!",
"How could we survive #Covid_19 without the internet to yell at us? We are either irresponsible for not wearing #hazmat suits, or #clueless wimps for wearing masks. 🤷🏼‍♀️ #ThinkForYourself",
This stuff is getting old.  Wake the hell up you Dem sleeping sheep!  I’m getting bored with the lying a$$ globalists.  They shouldn’t be able to walk the streets.  [They] should be hiding in their homes and wearing masks while we are out working and having fun. ,
"So that leaves only 160,000 this means the survival rate is even higher #PlandemicIsOver#DitchTheMask ",
@fredpotter2hotm @OKnox @bylenasun @isaacstanbecker Same. Folks complaining about infringement of their freedoms because they were asked to wear a mask while my actual freedom was impacted because I couldn't risk being out in our area due to the lack of masks and the belief covid was a hoax.  I can't wait for my shot!,
Do I love Texas? Yes.Do I believe in freedoms along with social responsibility? Also yes.Is rescinding the mask mandate a dumb idea? Still yes!Please still wear your masks and follow the health guidelines. via @TexasTribune,
"@thehill Thanks #Wisconsin legislature! You certainty are #winning your inability to control #Covid impacts not only you. For all your sanctimonious arguments &amp; freedoms, where are the rights for those families separated, or for children bullied for wearing masks? #WearAMask",
When covid is over “Mask Off” will be the #1 song in the world and then we will understand why his name is Future ,
@MayorGimenez Not me you had your shot five months and it has done NOTHING PROMOTING #NoMasks YOU ARE ALL TAKING ADVANTAGE THOSE WHO FOLLOW rules.  Time to rebel and protest my rights not to wear masks. Those who don’t like it #StayAtHome,
@aubrey_huff Greeter at Walmart last week asked me twice if I would like a mask and insisted it was required. I said no thanks both times. Got my stuff and left.I refuse to wear a mask. It’s all BS to brainwash you. But saw a guy yesterday at Home Depot wearing a full face gas mask in store!,1
I’m still not understanding the logic behind being anti mask or preventative measures against Covid-19. Is it just to be anti-establishment on not to be a “sheep”? Because science sure isn’t on your side...ñ,
Y’all this is some Illegal government control bull shit. #gtfo #masksdonothing #itsallaboutcontrol ,
Florida is an oasis of freedom from COVID restrictions. I haven't worn a mask since the airport.,
"Impatient/privilege-filled Americans ""tired"" of lockdown during #coronavirus #pandemic whilst opening economy too quickly, claiming their freedom is being stifled, going mask-less and not social distancing are irritating. Do the right thing. Suck it up and #StayHome #SaferAtHome",
I do not understand the people who wear a mask with things like “this is useless” and “this is not freedom”. Obviously the people who wear it is white people. Specifically middle-aged suburban white people.,
To stop the Covid madness we need a brave large retail chain run by conservatives to stop requiring worthless masks. They are terrified people won’t shop in their stores if the sheep aren’t wearing masks. This is all about money and fear.,
"@cdorobek @CatherineBoswe7 @AshleyLCarter1 Interesting. One more *LIE* told by @UniversalORL so they could start reprinting money.@GovRonDeSantis @OrangeCoFL they told you 1-enforced masks, 2-enforced distancing, 3-finite capacity. They didn't mean any of it.Do you want US theme park deaths from Covid on your watch?",
Real freedom for nurses would be the right to refuse covid patients who refused to wear a mask.,
"@BrianFulch @NickFaldo006 @usopengolf Listen to others on masks ? HAHAHAHAHA, look at the data. Masks do absolutely nothing unless they're N95 respirators. But sheep will be sheep.",
Just make your own mask and where it what do you have to loose looking funny I would rather look like a idiot then get the corona virus carry around had sanitizer clean them every time they are not clean so you go to drive though get food clean them help stop this by being vigila,
@AOC 🏆OPEN the jobs &amp; schools. We refuse any more insanity from ex-Gov. Newsom. We refuse to wear masks or lockdown or be vaccinated.  OPEN the jobs &amp; schools. Rally at every City Hall every Sat. noon &amp; laugh at insane Newsom.,
@RandPaul not only do you have to wear a mask after vaccination your still required a recent covid test to go to Hawaii without having to quarantine for 2 weeks. My niece a nurse who's been vaccinated is planning a trip and still has to get a covid test. GET THE FACTS MORON ,
@EmmanueldelaliA @freedompersia7 @realDonaldTrump @restartleader @kamlinks_ I’m not going to wear a mask. If I get the COVID19 so be it. I am 72 and I will not participate in losing our freedoms.,
"1 year from now most of us will still be wearing masks and social distancing, and it will be because so many misinformed people will refuse to be vaccinated because ... freedom, or something.",
"Yes, we wear masks and tried to not catch Covid. In Missouri, people still think it’s a plandemic and masks are against their constitutional rights. It was a matter of time.",
"This is unacceptable. Does any public servant in this state give a crap about anything but the faux ""patriotic"" rights of anti-maskers?  @CityofCleveland @GovMikeDeWine ",
"""No I will not wear a mask bc it violates muh fReEdOm""The idiot who refusing the free mask. ",
"@RobertCooper58 I hear heartless Republicans exclaim, forced quarantine &amp; mask wearing goes against my rights. Isn’t Life the first right written in the Declaration of Independence? What  happened to the 279 thousand dead Americans right to life?",
"@GregAbbott_TX Really, how many deaths because of this vaccine and forced masks?",
